            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2458251.500000000, A.D. 2018-May-13 00:00:00.0000, -6.203592711005942E-01, -7.291312847894873E-01, -3.163026874908498E-01,  1.303811718251379E-02, -9.281327586973856E-03, -4.039398361140562E-03,
2458252.500000000, A.D. 2018-May-14 00:00:00.0000, -6.072957931418419E-01, -7.383350593081837E-01, -3.203019965599362E-01,  1.309011806096922E-02, -9.130714593879362E-03, -3.960989253967132E-03,
2458253.500000000, A.D. 2018-May-15 00:00:00.0000, -5.941750198672767E-01, -7.474013667105173E-01, -3.242281922691398E-01,  1.315416625613898E-02, -9.005967747080207E-03, -3.893125184971239E-03,
2458254.500000000, A.D. 2018-May-16 00:00:00.0000, -5.809805809963197E-01, -7.563543239382737E-01, -3.280915023050064E-01,  1.323881194768764E-02, -8.903112643631779E-03, -3.834988897461819E-03,
2458255.500000000, A.D. 2018-May-17 00:00:00.0000, -5.676880671729516E-01, -7.652126610753628E-01, -3.319007784480589E-01,  1.335135792810997E-02, -8.815388548778330E-03, -3.784643247698001E-03,
2458256.500000000, A.D. 2018-May-18 00:00:00.0000, -5.542669355183309E-01, -7.739871658564879E-01, -3.356624126494510E-01,  1.349657655539791E-02, -8.733822653863816E-03, -3.739147111040670E-03,
2458257.500000000, A.D. 2018-May-19 00:00:00.0000, -5.406835235829334E-01, -7.826790113202242E-01, -3.393794958735484E-01,  1.367584560135919E-02, -8.648383281126285E-03, -3.694915865171300E-03,
2458258.500000000, A.D. 2018-May-20 00:00:00.0000, -5.269045818157124E-01, -7.912793879701431E-01, -3.430514188941783E-01,  1.388700074297585E-02, -8.549362851144734E-03, -3.648219846991431E-03,
2458259.500000000, A.D. 2018-May-21 00:00:00.0000, -5.129005896366533E-01, -7.997704511055065E-01, -3.466739736131772E-01,  1.412488537406720E-02, -8.428560547876447E-03, -3.595660827307192E-03,
2458260.500000000, A.D. 2018-May-22 00:00:00.0000, -4.986482865291544E-01, -8.081272251891330E-01, -3.502398651939046E-01,  1.438231069141453E-02, -8.279988564873466E-03, -3.534503437302216E-03,
2458261.500000000, A.D. 2018-May-23 00:00:00.0000, -4.841321868214516E-01, -8.163199555741982E-01, -3.537394644356266E-01,  1.465107576236079E-02, -8.100074605502432E-03, -3.462825506244854E-03,
2458262.500000000, A.D. 2018-May-24 00:00:00.0000, -4.693451497863935E-01, -8.243164684294678E-01, -3.571616333537418E-01,  1.492281155689395E-02, -7.887507322007714E-03, -3.379523890521158E-03,
2458263.500000000, A.D. 2018-May-25 00:00:00.0000, -4.542882302511792E-01, -8.320842760545092E-01, -3.604945105567510E-01,  1.518957516113123E-02, -7.642909692615152E-03, -3.284238516622213E-03,
2458264.500000000, A.D. 2018-May-26 00:00:00.0000, -4.389700473724709E-01, -8.395923276533303E-01, -3.637262021152498E-01,  1.544423013662044E-02, -7.368472066001093E-03, -3.177245840046050E-03,
2458265.500000000, A.D. 2018-May-27 00:00:00.0000, -4.234058507147452E-01, -8.468123996665005E-01, -3.668453625832619E-01,  1.568068276349786E-02, -7.067602585180305E-03, -3.059348116018031E-03,
2458266.500000000, A.D. 2018-May-28 00:00:00.0000, -4.076163986608451E-01, -8.537201493871979E-01, -3.698416664461309E-01,  1.589402735347706E-02, -6.744602186770264E-03, -2.931765008407154E-03,
2458267.500000000, A.D. 2018-May-29 00:00:00.0000, -3.916267267965833E-01, -8.602958519091284E-01, -3.727061716110618E-01,  1.608062221133739E-02, -6.404354857861733E-03, -2.796025625622193E-03,
2458268.500000000, A.D. 2018-May-30 00:00:00.0000, -3.754648748503772E-01, -8.665248336402283E-01, -3.754315746450743E-01,  1.623809555657332E-02, -6.052031555387779E-03, -2.653860281824269E-03,
2458269.500000000, A.D. 2018-May-31 00:00:00.0000, -3.591606448948307E-01, -8.723976218632938E-01, -3.780123594148299E-01,  1.636527696084964E-02, -5.692821887124605E-03, -2.507096822048175E-03,
2458270.500000000, A.D. 2018-Jun-01 00:00:00.0000, -3.427444631093723E-01, -8.779098497786771E-01, -3.804448481609135E-01,  1.646206138816402E-02, -5.331717618759254E-03, -2.357570921808183E-03,
2458271.500000000, A.D. 2018-Jun-02 00:00:00.0000, -3.262464018202441E-01, -8.830619805177291E-01, -3.827271740961646E-01,  1.652922991523100E-02, -4.973369950345632E-03, -2.207060288756841E-03,
2458272.500000000, A.D. 2018-Jun-03 00:00:00.0000, -3.096953874668496E-01, -8.878589298574868E-01, -3.848592029747553E-01,  1.656826386208262E-02, -4.622029766497678E-03, -2.057248958788050E-03,
2458273.500000000, A.D. 2018-Jun-04 00:00:00.0000, -2.931185809400558E-01, -8.923096679894201E-01, -3.868424342934478E-01,  1.658119234681680E-02, -4.281562677168770E-03, -1.909721714510665E-03,
2458274.500000000, A.D. 2018-Jun-05 00:00:00.0000, -2.765408789054562E-01, -8.964268641166356E-01, -3.886799095506033E-01,  1.657050768253348E-02, -3.955514385504894E-03, -1.765982220228962E-03,
2458275.500000000, A.D. 2018-Jun-06 00:00:00.0000, -2.599844555877243E-01, -9.002266065347685E-01, -3.903761457221099E-01,  1.653917179544845E-02, -3.647189207044331E-03, -1.627482914469680E-03,
2458276.500000000, A.D. 2018-Jun-07 00:00:00.0000, -2.434682484038011E-01, -9.037281885439545E-01, -3.919370977125023E-01,  1.649072206943290E-02, -3.359694598849987E-03, -1.495649879539532E-03,
2458277.500000000, A.D. 2018-Jun-08 00:00:00.0000, -2.270072918019793E-01, -9.069538989586506E-01, -3.933701343896229E-01,  1.642946502995384E-02, -3.095895891740565E-03, -1.371881149066740E-03,
2458278.500000000, A.D. 2018-Jun-09 00:00:00.0000, -2.106118294558297E-01, -9.099286970026766E-01, -3.946839889912492E-01,  1.636071550065174E-02, -2.858220194466735E-03, -1.257492582515507E-03,
2458279.500000000, A.D. 2018-Jun-10 00:00:00.0000, -1.942861994632789E-01, -9.126795927600426E-01, -3.958886179909481E-01,  1.629099171150857E-02, -2.648256990269800E-03, -1.153584930043612E-03,
2458280.500000000, A.D. 2018-Jun-11 00:00:00.0000, -1.780276060019146E-01, -9.152345193879408E-01, -3.969948803426092E-01,  1.622801778394715E-02, -2.466145772722917E-03, -1.060816978730640E-03,
2458281.500000000, A.D. 2018-Jun-12 00:00:00.0000, -1.618250634828550E-01, -9.176205179800233E-01, -3.980139484691120E-01,  1.618034454058489E-02, -2.309840105090150E-03, -9.791032097555598E-04,
2458282.500000000, A.D. 2018-Jun-13 00:00:00.0000, -1.456589771234903E-01, -9.198612174774423E-01, -3.989564083766325E-01,  1.615644235184296E-02, -2.174486281016872E-03, -9.073128388616961E-04,
2458283.500000000, A.D. 2018-Jun-14 00:00:00.0000, -1.295018879657984E-01, -9.219738986641870E-01, -3.998311148953292E-01,  1.616331115274712E-02, -2.052276142863325E-03, -8.431069500173023E-04,
2458284.500000000, A.D. 2018-Jun-15 00:00:00.0000, -1.133207138304696E-01, -9.239667861089196E-01, -4.006440147669777E-01,  1.620496415847266E-02, -1.933083548423516E-03, -7.830560770473270E-04,
2458285.500000000, A.D. 2018-Jun-16 00:00:00.0000, -9.708032632125874E-02, -9.258373868126965E-01, -4.013972532707279E-01,  1.628137491356757E-02, -1.805884675305003E-03, -7.230841176970841E-04,
2458286.500000000, A.D. 2018-Jun-17 00:00:00.0000, -8.074772950241761E-02, -9.275724775173236E-01, -4.020888444050477E-01,  1.638837889708660E-02, -1.660534061722451E-03, -6.591181698078846E-04,
2458287.500000000, A.D. 2018-Jun-18 00:00:00.0000, -6.429581861813306E-02, -9.291497750543013E-01, -4.027129967306934E-01,  1.651857385171859E-02, -1.489250465847950E-03, -5.877084815134827E-04,
2458288.500000000, A.D. 2018-Jun-19 00:00:00.0000, -4.770590574332906E-02, -9.305407389674185E-01, -4.032609540641903E-01,  1.666278817733272E-02, -1.287351902533453E-03, -5.064144741034073E-04,
2458289.500000000, A.D. 2018-Jun-20 00:00:00.0000, -3.096874146083640E-02, -9.317136998246093E-01, -4.037220733813454E-01,  1.681153097296285E-02, -1.053199405015876E-03, -4.138963504010053E-04,
2458290.500000000, A.D. 2018-Jun-21 00:00:00.0000, -1.408427293767564E-02, -9.326366471353592E-01, -4.040848746616549E-01,  1.695602974225785E-02, -7.876332167088483E-04, -3.097868065691224E-04,
2458291.500000000, A.D. 2018-Jun-22 00:00:00.0000,  2.939381741630671E-03, -9.332793495466462E-01, -4.043379043014124E-01,  1.708876745064812E-02, -4.932536396444873E-04, -1.944664618741520E-04,
2458292.500000000, A.D. 2018-Jun-23 00:00:00.0000,  2.008729067901512E-02, -9.336147845359108E-01, -4.044703686631559E-01,  1.720363672954058E-02, -1.737858755349394E-04, -6.884079035894950E-05,
2458293.500000000, A.D. 2018-Jun-24 00:00:00.0000,  3.733910148452121E-02, -9.336200175293623E-01, -4.044725667746619E-01,  1.729588585851661E-02,  1.663815121097503E-04,  6.583471248345966E-05,
2458294.500000000, A.D. 2018-Jun-25 00:00:00.0000,  5.467033662746668E-02, -9.332767037386267E-01, -4.043361760246523E-01,  1.736199462630594E-02,  5.224967146055776E-04,  2.080749539077508E-04,
2458295.500000000, A.D. 2018-Jun-26 00:00:00.0000,  7.205356327655546E-02, -9.325713488328992E-01, -4.040544391818968E-01,  1.739955492300130E-02,  8.896366443242182E-04,  3.562452108463592E-04,
2458296.500000000, A.D. 2018-Jun-27 00:00:00.0000,  8.945945700859299E-02, -9.314954089102013E-01, -4.036222840605055E-01,  1.740717836713489E-02,  1.262843954290083E-03,  5.086186478616675E-04,
2458297.500000000, A.D. 2018-Jun-28 00:00:00.0000,  1.068577839647042E-01, -9.300452656658977E-01, -4.030363910178897E-01,  1.738442286030995E-02,  1.637243417490469E-03,  6.634247545453312E-04,
2458298.500000000, A.D. 2018-Jun-29 00:00:00.0000,  1.242183115832776E-01, -9.282220896667644E-01, -4.022952138055583E-01,  1.733172031353795E-02,  2.008149683343568E-03,  8.188945571742539E-04,
2458299.500000000, A.D. 2018-Jun-30 00:00:00.0000,  1.415116419377894E-01, -9.260316017057719E-01, -4.013989569377429E-01,  1.725029298526668E-02,  2.371161650991154E-03,  9.733018277919458E-04,
2458300.500000000, A.D. 2018-Jul-01 00:00:00.0000,  1.587099552253754E-01, -9.234837514017733E-01, -4.003495156409923E-01,  1.714205868327337E-02,  2.722231589771987E-03,  1.124995867307205E-03,
2458301.500000000, A.D. 2018-Jul-02 00:00:00.0000,  1.757876581225658E-01, -9.205923433745467E-01, -3.991503891573425E-01,  1.700953850333128E-02,  3.057700081575212E-03,  1.272421469432281E-03,
2458302.500000000, A.D. 2018-Jul-03 00:00:00.0000,  1.927219502853311E-01, -9.173746454642260E-01, -3.978065811802018E-01,  1.685578944545370E-02,  3.374298398247216E-03,  1.414124890510022E-03,
2458303.500000000, A.D. 2018-Jul-04 00:00:00.0000,  2.094933458407920E-01, -9.138510048161714E-01, -3.963244998684674E-01,  1.668438533826810E-02,  3.669134333649999E-03,  1.548749900665217E-03,
2458304.500000000, A.D. 2018-Jul-05 00:00:00.0000,  2.260862072174927E-01, -9.100444740877616E-01, -3.947118627812254E-01,  1.649946222653383E-02,  3.939692477166096E-03,  1.675034114269256E-03,
2458305.500000000, A.D. 2018-Jul-06 00:00:00.0000,  2.424893575244393E-01, -9.059804122188735E-01, -3.929775987674199E-01,  1.630582820131720E-02,  4.183893088262588E-03,  1.791821966092336E-03,
2458306.500000000, A.D. 2018-Jul-07 00:00:00.0000,  2.586968251591168E-01, -9.016859752454910E-01, -3.911317197011148E-01,  1.610911054712938E-02,  4.400262140200141E-03,  1.898115977900986E-03,
2458307.500000000, A.D. 2018-Jul-08 00:00:00.0000,  2.747087279217079E-01, -8.971893603486523E-01, -3.891851118725854E-01,  1.591587205709833E-02,  4.588261569087208E-03,  1.993189928372255E-03,
2458308.500000000, A.D. 2018-Jul-09 00:00:00.0000,  2.905322097808429E-01, -8.925186294462402E-01, -3.871491756598208E-01,  1.573357520277352E-02,  4.748798279376256E-03,  2.076780489295211E-03,
2458309.500000000, A.D. 2018-Jul-10 00:00:00.0000,  3.061821969855801E-01, -8.876999543651523E-01, -3.850352362391789E-01,  1.557022695225495E-02,  4.884852472781668E-03,  2.149348654127469E-03,
2458310.500000000, A.D. 2018-Jul-11 00:00:00.0000,  3.216815713915610E-01, -8.827552475270671E-01, -3.828536797909127E-01,  1.543354952773655E-02,  5.002033417964303E-03,  2.212352191830299E-03,
2458311.500000000, A.D. 2018-Jul-12 00:00:00.0000,  3.370602623465035E-01, -8.776994073666454E-01, -3.806128602810155E-01,  1.532966565263697E-02,  5.108731250253172E-03,  2.268407190332803E-03,
2458312.500000000, A.D. 2018-Jul-13 00:00:00.0000,  3.523528846437111E-01, -8.725377645759249E-01, -3.783179642737420E-01,  1.526158180524529E-02,  5.215516924271965E-03,  2.321187075883122E-03,
2458313.500000000, A.D. 2018-Jul-14 00:00:00.0000,  3.675949960655923E-01, -8.672645637437437E-01, -3.759701489846941E-01,  1.522805698807389E-02,  5.333690748998759E-03,  2.374975238223249E-03,
2458314.500000000, A.D. 2018-Jul-15 00:00:00.0000,  3.828186809234397E-01, -8.618631881389007E-01, -3.735662723662409E-01,  1.522346423194206E-02,  5.473349200675067E-03,  2.433959755021467E-03,
2458315.500000000, A.D. 2018-Jul-16 00:00:00.0000,  3.980485933858358E-01, -8.563082592545738E-01, -3.710993546359244E-01,  1.523882572270191E-02,  5.641698232150746E-03,  2.501525666354599E-03,
2458316.500000000, A.D. 2018-Jul-17 00:00:00.0000,  4.132994633257346E-01, -8.505690198516170E-01, -3.685596322600387E-01,  1.526358928707956E-02,  5.842243310206527E-03,  2.579812924235591E-03,
2458317.500000000, A.D. 2018-Jul-18 00:00:00.0000,  4.285754385959372E-01, -8.446130097660712E-01, -3.659358671060267E-01,  1.528740279040593E-02,  6.074988429627758E-03,  2.669648427697574E-03,
2458318.500000000, A.D. 2018-Jul-19 00:00:00.0000,  4.438709498039587E-01, -8.384091708048075E-01, -3.632165656211353E-01,  1.530132503411827E-02,  6.337297301268247E-03,  2.770768452149438E-03,
2458319.500000000, A.D. 2018-Jul-20 00:00:00.0000,  4.591724288225372E-01, -8.319299680439642E-01, -3.603909017046776E-01,  1.529833185676220E-02,  6.624923557278945E-03,  2.882159977313885E-03,
2458320.500000000, A.D. 2018-Jul-21 00:00:00.0000,  4.744602468573515E-01, -8.251525507291838E-01, -3.574493012569848E-01,  1.527329241620001E-02,  6.932862900763901E-03,  3.002378302999310E-03,
2458321.500000000, A.D. 2018-Jul-22 00:00:00.0000,  4.897104763891511E-01, -8.180592093460378E-01, -3.543837519272356E-01,  1.522268321439208E-02,  7.255904119634451E-03,  3.129773971501502E-03,
2458322.500000000, A.D. 2018-Jul-23 00:00:00.0000,  5.048963279284975E-01, -8.106374228481940E-01, -3.511879351403215E-01,  1.514425068023396E-02,  7.588910521867805E-03,  3.262623864786093E-03,
2458323.500000000, A.D. 2018-Jul-24 00:00:00.0000,  5.199892747079752E-01, -8.028797216908126E-01, -3.478572650972809E-01,  1.503673590039888E-02,  7.926923291631475E-03,  3.399191327395344E-03,
2458324.500000000, A.D. 2018-Jul-25 00:00:00.0000,  5.349599503924168E-01, -7.947834978170838E-01, -3.443888901556389E-01,  1.489969712905719E-02,  8.265177623805632E-03,  3.537746154629605E-03,
2458325.500000000, A.D. 2018-Jul-26 00:00:00.0000,  5.497789151943128E-01, -7.863508133872470E-01, -3.407816833956519E-01,  1.473342014569529E-02,  8.599097669530452E-03,  3.676569723777915E-03,
2458326.500000000, A.D. 2018-Jul-27 00:00:00.0000,  5.644173641871445E-01, -7.775882084298325E-01, -3.370362283145940E-01,  1.453888666215454E-02,  8.924307786006605E-03,  3.813961555646325E-03,
2458327.500000000, A.D. 2018-Jul-28 00:00:00.0000,  5.788478190984461E-01, -7.685064827450931E-01, -3.331547937736636E-01,  1.431776770350439E-02,  9.236673300431365E-03,  3.948254854451176E-03,
2458328.500000000, A.D. 2018-Jul-29 00:00:00.0000,  5.930448146205657E-01, -7.591204235213725E-01, -3.291412884632054E-01,  1.407241586508506E-02,  9.532366583181032E-03,  4.077841559843003E-03,
2458329.500000000, A.D. 2018-Jul-30 00:00:00.0000,  6.069855702742645E-01, -7.494484596716402E-01, -3.250011870867935E-01,  1.380584316958609E-02,  9.807944995758886E-03,  4.201202995657211E-03,
2458330.500000000, A.D. 2018-Jul-31 00:00:00.0000,  6.206506328357607E-01, -7.395122382208327E-01, -3.207414252912277E-01,  1.352168562325321E-02,  1.006042700049968E-02,  4.316940943783596E-03,
2458331.500000000, A.D. 2018-Aug-01 00:00:00.0000,  6.340244814944924E-01, -7.293361283626383E-01, -3.163702647572855E-01,  1.322416675563531E-02,  1.028736081467172E-02,  4.423806075630679E-03,
2458332.500000000, A.D. 2018-Aug-02 00:00:00.0000,  6.470961027525656E-01, -7.189466577864794E-01, -3.118971306786809E-01,  1.291807595218190E-02,  1.048689392153331E-02,  4.520725555989484E-03,
2458333.500000000, A.D. 2018-Aug-03 00:00:00.0000,  6.598595552053017E-01, -7.083718697393421E-01, -3.073324189254177E-01,  1.260877002910690E-02,  1.065786722824808E-02,  4.606837964617897E-03,
2458334.500000000, A.D. 2018-Aug-04 00:00:00.0000,  6.723145439208873E-01, -6.976405591722314E-01, -3.026872589844491E-01,  1.230218661614062E-02,  1.079996909913711E-02,  4.681549519512698E-03,
2458335.500000000, A.D. 2018-Aug-05 00:00:00.0000,  6.844669975196073E-01, -6.867813097282173E-01, -2.979732030618379E-01,  1.200482562885418E-02,  1.091398457624110E-02,  4.744628207939501E-03,
2458336.500000000, A.D. 2018-Aug-06 00:00:00.0000,  6.963295773268638E-01, -6.758212265032468E-01, -2.932017966673117E-01,  1.172361443212674E-02,  1.100215345544715E-02,  4.796347665645543E-03,
2458337.500000000, A.D. 2018-Aug-07 00:00:00.0000,  7.079219446435285E-01, -6.647842705262398E-01, -2.883839818015853E-01,  1.146553751021540E-02,  1.106859484229079E-02,  4.837674639779119E-03,
2458338.500000000, A.D. 2018-Aug-08 00:00:00.0000,  7.192704900517523E-01, -6.536891882057166E-01, -2.835293064671604E-01,  1.123691614868778E-02,  1.111966010667773E-02,  4.870457977423282E-03,
2458339.500000000, A.D. 2018-Aug-09 00:00:00.0000,  7.304071521628305E-01, -6.425472228451203E-01, -2.786449800300755E-01,  1.104231889876441E-02,  1.116396760705304E-02,  4.897529147654312E-03,
2458340.500000000, A.D. 2018-Aug-10 00:00:00.0000,  7.413670325191204E-01, -6.313600711033089E-01, -2.737349226812804E-01,  1.088329907966255E-02,  1.121183652003157E-02,  4.922593626877711E-03,
2458341.500000000, A.D. 2018-Aug-11 00:00:00.0000,  7.521848439413382E-01, -6.201187720188189E-01, -2.687990672090961E-01,  1.075741754190240E-02,  1.127399255842713E-02,  4.949829125405096E-03,
2458342.500000000, A.D. 2018-Aug-12 00:00:00.0000,  7.628907590710152E-01, -6.088041710973777E-01, -2.638331970830414E-01,  1.065810117260761E-02,  1.135978929855118E-02,  4.983236879380929E-03,
2458343.500000000, A.D. 2018-Aug-13 00:00:00.0000,  7.735066687773869E-01, -5.973891562459969E-01, -2.588294750259934E-01,  1.057560533950926E-02,  1.147556404708307E-02,  5.025954144108964E-03,
2458344.500000000, A.D. 2018-Aug-14 00:00:00.0000,  7.840438564486772E-01, -5.858421859743759E-01, -2.537775649677524E-01,  1.049878809766702E-02,  1.162378398870608E-02,  5.079794695655622E-03,
2458345.500000000, A.D. 2018-Aug-15 00:00:00.0000,  7.945025627904708E-01, -5.741311470462177E-01, -2.486660282637522E-01,  1.041698802442191E-02,  1.180323605381740E-02,  5.145168272880054E-03,
2458346.500000000, A.D. 2018-Aug-16 00:00:00.0000,  8.048731938620209E-01, -5.622265977224377E-01, -2.434836241050418E-01,  1.032135285100291E-02,  1.200998681369597E-02,  5.221329846830612E-03,
2458347.500000000, A.D. 2018-Aug-17 00:00:00.0000,  8.151384624640393E-01, -5.501038866250431E-01, -2.382202678788475E-01,  1.020537554197578E-02,  1.223858247289288E-02,  5.306781635164651E-03,
2458348.500000000, A.D. 2018-Aug-18 00:00:00.0000,  8.252757219762633E-01, -5.377441418024042E-01, -2.328675859579985E-01,  1.006478973357710E-02,  1.248305657984872E-02,  5.399655231533477E-03,
2458349.500000000, A.D. 2018-Aug-19 00:00:00.0000,  8.352590050595157E-01, -5.251344334092679E-01, -2.274191403289468E-01,  9.897136725574254E-03,  1.273756543467508E-02,  5.497981986154039E-03,
2458350.500000000, A.D. 2018-Aug-20 00:00:00.0000,  8.450605819747740E-01, -5.122674827374618E-01, -2.218704464650711E-01,  9.701273309405923E-03,  1.299667463618118E-02,  5.599838716094930E-03,
2458351.500000000, A.D. 2018-Aug-21 00:00:00.0000,  8.546520655744184E-01, -4.991412134320362E-01, -2.162188963607360E-01,  9.476973147931460E-03,  1.325540906856268E-02,  5.703398157612064E-03,
2458352.500000000, A.D. 2018-Aug-22 00:00:00.0000,  8.640051892463052E-01, -4.857583208982162E-01, -2.104636621386708E-01,  9.224673804953107E-03,  1.350918423791974E-02,  5.806923737480104E-03,
2458353.500000000, A.D. 2018-Aug-23 00:00:00.0000,  8.730924031701773E-01, -4.721259310443834E-01, -2.046056182551179E-01,  8.945362144270467E-03,  1.375370830298123E-02,  5.908742412793385E-03,
2458354.500000000, A.D. 2018-Aug-24 00:00:00.0000,  8.818874115415124E-01, -4.582553468409751E-01, -1.986472915265358E-01,  8.640564120050754E-03,  1.398491139486011E-02,  6.007219323233978E-03,
2458355.500000000, A.D. 2018-Aug-25 00:00:00.0000,  8.903657341329749E-01, -4.441618385654599E-01, -1.925928292207891E-01,  8.312396400151538E-03,  1.419893201103309E-02,  6.100748740148853E-03,
2458356.500000000, A.D. 2018-Aug-26 00:00:00.0000,  8.985053326046923E-01, -4.298644145784393E-01, -1.864479649341447E-01,  7.963637514399068E-03,  1.439216960704120E-02,  6.187768104649985E-03,
2458357.500000000, A.D. 2018-Aug-27 00:00:00.0000,  9.062873021248675E-01, -4.153855087967828E-01, -1.802199585183444E-01,  7.597781986485915E-03,  1.456139629294533E-02,  6.266795457320887E-03,
2458358.500000000, A.D. 2018-Aug-28 00:00:00.0000,  9.136965973109862E-01, -4.007505344091430E-01, -1.739174887579986E-01,  7.219051691075513E-03,  1.470390885784126E-02,  6.336485350707403E-03,
2458359.500000000, A.D. 2018-Aug-29 00:00:00.0000,  9.207227428481938E-01, -3.859872753482745E-01, -1.675504841661324E-01,  6.832353295863370E-03,  1.481769727794052E-02,  6.395695275149326E-03,
2458360.500000000, A.D. 2018-Aug-30 00:00:00.0000,  9.273604755289433E-01, -3.711251098378512E-01, -1.611298854532785E-01,  6.443185224405071E-03,  1.490160944896057E-02,  6.443554789830056E-03,
2458361.500000000, A.D. 2018-Aug-31 00:00:00.0000,  9.336102728782432E-01, -3.561940753511410E-01, -1.546673394857378E-01,  6.057505970085323E-03,  1.495550340123555E-02,  6.479533159305785E-03,
2458362.500000000, A.D. 2018-Sep-01 00:00:00.0000,  9.394787347503443E-01, -3.412237857813267E-01, -1.481748259936427E-01,  5.681572059974666E-03,  1.498039264333184E-02,  6.503506926570718E-03,
2458363.500000000, A.D. 2018-Sep-02 00:00:00.0000,  9.449787849650755E-01, -3.262422008443845E-01, -1.416642143430368E-01,  5.321736577052954E-03,  1.497859869086246E-02,  6.515833365455860E-03,
2458364.500000000, A.D. 2018-Sep-03 00:00:00.0000,  9.501296380126009E-01, -3.112742358385351E-01, -1.351467415204753E-01,  4.984172519971918E-03,  1.495391699922222E-02,  6.517434947633181E-03,
2458365.500000000, A.D. 2018-Sep-04 00:00:00.0000,  9.549564276237054E-01, -2.963402075461927E-01, -1.286324015266224E-01,  4.674462492931321E-03,  1.491177032478611E-02,  6.509889760781945E-03,
2458366.500000000, A.D. 2018-Sep-05 00:00:00.0000,  9.594893339447463E-01, -2.814541646557602E-01, -1.221292512488011E-01,  4.396999854471784E-03,  1.485926704735677E-02,  6.495501439941535E-03,
2458367.500000000, A.D. 2018-Sep-06 00:00:00.0000,  9.637620146892462E-01, -2.666222656345559E-01, -1.156426781725456E-01,  4.154204696217293E-03,  1.480501990842195E-02,  6.477294354957856E-03,
2458368.500000000, A.D. 2018-Sep-07 00:00:00.0000,  9.678092074597471E-01, -2.518415276972103E-01, -1.091747402492411E-01,  3.945685659629792E-03,  1.475856085503484E-02,  6.458862232438047E-03,
2458369.500000000, A.D. 2018-Sep-08 00:00:00.0000,  9.716635823360972E-01, -2.370994017508484E-01, -1.027237541685302E-01,  3.767638368046546E-03,  1.472927675763131E-02,  6.444018892752409E-03,
2458370.500000000, A.D. 2018-Sep-09 00:00:00.0000,  9.753522658665810E-01, -2.223746009152285E-01, -9.628432542384624E-02,  3.612846941328413E-03,  1.472501488231124E-02,  6.436277409025947E-03,
2458371.500000000, A.D. 2018-Sep-10 00:00:00.0000,  9.788937731705685E-01, -2.076393256787900E-01, -8.984793254208084E-02,  3.471509582201838E-03,  1.475076861268314E-02,  6.438293284295821E-03,
2458372.500000000, A.D. 2018-Sep-11 00:00:00.0000,  9.822961347876232E-01, -1.928625507708502E-01, -8.340400339313235E-02,  3.332743240030831E-03,  1.480794244696183E-02,  6.451469530473255E-03,
2458373.500000000, A.D. 2018-Sep-12 00:00:00.0000,  9.855566668973998E-01, -1.780136253563029E-01, -7.694124012702448E-02,  3.186264539395029E-03,  1.489447420357752E-02,  6.475867587828088E-03,
2458374.500000000, A.D. 2018-Sep-13 00:00:00.0000,  9.886632655218637E-01, -1.630653592140595E-01, -7.044887441616834E-02,  3.023675769652614E-03,  1.500568769102509E-02,  6.510422432257602E-03,
2458375.500000000, A.D. 2018-Sep-14 00:00:00.0000,  9.915966443939146E-01, -1.479960607066978E-01, -6.391760725430777E-02,  2.839046212211885E-03,  1.513545714314326E-02,  6.553330353579435E-03,
2458376.500000000, A.D. 2018-Sep-15 00:00:00.0000,  9.943328105774712E-01, -1.327904390547647E-01, -5.734014424339728E-02,  2.628839368704884E-03,  1.527725564576769E-02,  6.602445718057573E-03,
2458377.500000000, A.D. 2018-Sep-16 00:00:00.0000,  9.968452482175213E-01, -1.174396239078485E-01, -5.071137844937625E-02,  2.391453061014843E-03,  1.542485239016515E-02,  6.655577627396151E-03,
2458378.500000000, A.D. 2018-Sep-17 00:00:00.0000,  9.991065699235455E-01, -1.019406799769558E-01, -4.402834256528158E-02,  2.126655368189696E-03,  1.557263467589083E-02,  6.710654889338227E-03,
2458379.500000000, A.D. 2018-Sep-18 00:00:00.0000,  1.001089634705393E+00, -8.629594922477714E-02, -3.729005434586718E-02,  1.835103214818707E-03,  1.571565153221896E-02,  6.765780534363765E-03,
2458380.500000000, A.D. 2018-Sep-19 00:00:00.0000,  1.002768262450024E+00, -7.051243601254653E-02, -3.049734603921084E-02,  1.518022726302514E-03,  1.584950409810836E-02,  6.819216271276303E-03,
2458381.500000000, A.D. 2018-Sep-20 00:00:00.0000,  1.004117714390797E+00, -5.460133367970111E-02, -2.365272804274663E-02,  1.177058105405407E-03,  1.597018702503525E-02,  6.869335274001757E-03,
2458382.500000000, A.D. 2018-Sep-21 00:00:00.0000,  1.005115095522741E+00, -3.857770298703465E-02, -1.676030304692899E-02,  8.142602953287825E-04,  1.607395284057794E-02,  6.914572476974862E-03,
2458383.500000000, A.D. 2018-Sep-22 00:00:00.0000,  1.005739798143808E+00, -2.246025502574065E-02, -9.825722368594343E-03,  4.321729038170565E-04,  1.615724436540749E-02,  6.953392653517029E-03,
2458384.500000000, A.D. 2018-Sep-23 00:00:00.0000,  1.005974060034611E+00, -6.271156378293949E-03, -2.856159481581731E-03,  3.396717338252949E-05,  1.621672061264064E-02,  6.984289674002856E-03,
