            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2458235.500000000, A.D. 2018-Apr-27 00:00:00.0000, -4.906137129921553E-01, -1.292263475371217E+00, -5.794831534170827E-01,  1.375009315186332E-02, -2.939246243395608E-03, -1.719301437914734E-03,
2458236.500000000, A.D. 2018-Apr-28 00:00:00.0000, -4.768422469144439E-01, -1.295145845233673E+00, -5.811769439849397E-01,  1.379265552585770E-02, -2.825401768697735E-03, -1.668232686015389E-03,
2458237.500000000, A.D. 2018-Apr-29 00:00:00.0000, -4.630287705725853E-01, -1.297914096737353E+00, -5.828195252679912E-01,  1.383411207542655E-02, -2.711010838551462E-03, -1.616883437801434E-03,
2458238.500000000, A.D. 2018-Apr-30 00:00:00.0000, -4.491743946508803E-01, -1.300567687451457E+00, -5.844106184903521E-01,  1.387445306213668E-02, -2.596081520639984E-03, -1.565257128907434E-03,
2458239.500000000, A.D. 2018-May-01 00:00:00.0000, -4.352802395506968E-01, -1.303106083079162E+00, -5.859499483444154E-01,  1.391366879620583E-02, -2.480622030965675E-03, -1.513357270522280E-03,
2458240.500000000, A.D. 2018-May-02 00:00:00.0000, -4.213474353514028E-01, -1.305528757604647E+00, -5.874372430595413E-01,  1.395174963058592E-02, -2.364640727623447E-03, -1.461187441770614E-03,
2458241.500000000, A.D. 2018-May-03 00:00:00.0000, -4.073771217682350E-01, -1.307835193441457E+00, -5.888722344716623E-01,  1.398868595528938E-02, -2.248146109147902E-03, -1.408751284042382E-03,
2458242.500000000, A.D. 2018-May-04 00:00:00.0000, -3.933704481082721E-01, -1.310024881582809E+00, -5.902546580934821E-01,  1.402446820002266E-02, -2.131146819038618E-03, -1.356052502894405E-03,
2458243.500000000, A.D. 2018-May-05 00:00:00.0000, -3.793285732246593E-01, -1.312097321752819E+00, -5.915842531846069E-01,  1.405908683922666E-02, -2.013651654650376E-03, -1.303094873746418E-03,
2458244.500000000, A.D. 2018-May-06 00:00:00.0000, -3.652526654678560E-01, -1.314052022557652E+00, -5.928607628217069E-01,  1.409253239489214E-02, -1.895669575640669E-03, -1.249882246309876E-03,
2458245.500000000, A.D. 2018-May-07 00:00:00.0000, -3.511439026327748E-01, -1.315888501637081E+00, -5.940839339695496E-01,  1.412479544217613E-02, -1.777209704319438E-03, -1.196418546374647E-03,
2458246.500000000, A.D. 2018-May-08 00:00:00.0000, -3.370034719022092E-01, -1.317606285817366E+00, -5.952535175532051E-01,  1.415586662003616E-02, -1.658281315647090E-03, -1.142707775024596E-03,
2458247.500000000, A.D. 2018-May-09 00:00:00.0000, -3.228325697878916E-01, -1.319204911265209E+00, -5.963692685305656E-01,  1.418573663751916E-02, -1.538893827475624E-03, -1.088754005615933E-03,
2458248.500000000, A.D. 2018-May-10 00:00:00.0000, -3.086324020695952E-01, -1.320683923641664E+00, -5.974309459643139E-01,  1.421439627017515E-02, -1.419056802861571E-03, -1.034561381440890E-03,
2458249.500000000, A.D. 2018-May-11 00:00:00.0000, -2.944041837311663E-01, -1.322042878255655E+00, -5.984383130936898E-01,  1.424183635355886E-02, -1.298779958819823E-03, -9.801341149714368E-04,
2458250.500000000, A.D. 2018-May-12 00:00:00.0000, -2.801491388925556E-01, -1.323281340218051E+00, -5.993911374070493E-01,  1.426804778188384E-02, -1.178073170631430E-03, -9.254764874802309E-04,
