            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2458385.500000000, A.D. 2018-Sep-24 00:00:00.0000,  1.003208514760344E+00,  1.041510574844295E-02,  4.512752899721510E-03, -4.758348551026643E-04,  1.571838181242670E-02,  6.814417686680342E-03,
2458386.500000000, A.D. 2018-Sep-25 00:00:00.0000,  1.002586445691641E+00,  2.613111370691356E-02,  1.132608603065671E-02, -7.683045063601965E-04,  1.571291773412140E-02,  6.811934201500401E-03,
2458387.500000000, A.D. 2018-Sep-26 00:00:00.0000,  1.001671905794561E+00,  4.183951016891396E-02,  1.813599408979615E-02, -1.060774282260355E-03,  1.570316009034902E-02,  6.807568943644386E-03,
2458388.500000000, A.D. 2018-Sep-27 00:00:00.0000,  1.000464900465399E+00,  5.753600310787810E-02,  2.494059876223113E-02, -1.353234191764865E-03,  1.568910958312603E-02,  6.801328036722122E-03,
2458389.500000000, A.D. 2018-Sep-28 00:00:00.0000,  9.989654425923709E-01,  7.321629361461969E-02,  3.173802525522426E-02, -1.645678546866015E-03,  1.567075132665261E-02,  6.793212186973129E-03,
2458390.500000000, A.D. 2018-Sep-29 00:00:00.0000,  9.971735505191229E-01,  8.887605926545596E-02,  3.852639630220592E-02, -1.938101267857654E-03,  1.564805298018716E-02,  6.783215595948159E-03,
2458391.500000000, A.D. 2018-Sep-30 00:00:00.0000,  9.950892510919906E-01,  1.045109363166034E-01,  4.530382530849617E-02, -2.230490504204616E-03,  1.562096428773159E-02,  6.771325346397529E-03,
2458392.500000000, A.D. 2018-Oct-01 00:00:00.0000,  9.927125882177980E-01,  1.201165021478784E-01,  5.206840913903495E-02, -2.522823056285948E-03,  1.558941801987828E-02,  6.757521299235721E-03,
2458393.500000000, A.D. 2018-Oct-02 00:00:00.0000,  9.900436369857628E-01,  1.356882593032369E-01,  5.881822105083739E-02, -2.815058845154023E-03,  1.555333221511399E-02,  6.741776483859078E-03,
2458394.500000000, A.D. 2018-Oct-03 00:00:00.0000,  9.870825232690471E-01,  1.512216224387951E-01,  6.555130427134291E-02, -3.107135491824401E-03,  1.551261379153565E-02,  6.724058014858708E-03,
2458395.500000000, A.D. 2018-Oct-04 00:00:00.0000,  9.838294486276189E-01,  1.667119097193669E-01,  7.226566681955247E-02, -3.398963203585730E-03,  1.546716392089147E-02,  6.704328700002187E-03,
2458396.500000000, A.D. 2018-Oct-05 00:00:00.0000,  9.802847198820968E-01,  1.821543406973226E-01,  7.895927839004302E-02, -3.690420741778918E-03,  1.541688569284915E-02,  6.682549601643310E-03,
2458397.500000000, A.D. 2018-Oct-06 00:00:00.0000,  9.764487815527322E-01,  1.975440430732013E-01,  8.563007035290005E-02, -3.981354043334788E-03,  1.536169414871135E-02,  6.658683708135449E-03,
2458398.500000000, A.D. 2018-Oct-07 00:00:00.0000,  9.723222475217049E-01,  2.128760702752731E-01,  9.227593989590986E-02, -4.271579460551336E-03,  1.530152757155610E-02,  6.632700453171422E-03,
2458399.500000000, A.D. 2018-Oct-08 00:00:00.0000,  9.679059265769404E-01,  2.281454299255415E-01,  9.889475876639167E-02, -4.560892815985820E-03,  1.523635743450717E-02,  6.604580198648037E-03,
2458400.500000000, A.D. 2018-Oct-09 00:00:00.0000,  9.632008362619234E-01,  2.433471201963130E-01,  1.054843859326841E-01, -4.849083365589287E-03,  1.516619371270869E-02,  6.574317364763078E-03,
2458401.500000000, A.D. 2018-Oct-10 00:00:00.0000,  9.582082016256219E-01,  2.584761681380874E-01,  1.120426822074506E-01, -5.135949322404886E-03,  1.509108333038559E-02,  6.541921096873721E-03,
2458402.500000000, A.D. 2018-Oct-11 00:00:00.0000,  9.529294395236217E-01,  2.735276630534360E-01,  1.185675241686798E-01, -5.421310529596832E-03,  1.501110211105842E-02,  6.507413252774439E-03,
2458403.500000000, A.D. 2018-Oct-12 00:00:00.0000,  9.473661330991738E-01,  2.884967797174303E-01,  1.250568150450566E-01, -5.705015104084803E-03,  1.492634314536133E-02,  6.470824553826317E-03,
2458404.500000000, A.D. 2018-Oct-13 00:00:00.0000,  9.415200029562484E-01,  3.033787897779871E-01,  1.315084914132454E-01, -5.986939558621437E-03,  1.483690537989930E-02,  6.432190294786945E-03,
2458405.500000000, A.D. 2018-Oct-14 00:00:00.0000,  9.353928807582480E-01,  3.181690630962536E-01,  1.379205259095897E-01, -6.266984261961760E-03,  1.474288522579131E-02,  6.391546817343190E-03,
2458406.500000000, A.D. 2018-Oct-15 00:00:00.0000,  9.289866885506565E-01,  3.328630626775635E-01,  1.442909270674712E-01, -6.545066980138936E-03,  1.464437214231016E-02,  6.348929328181914E-03,
2458407.500000000, A.D. 2018-Oct-16 00:00:00.0000,  9.223034245081092E-01,  3.474563369869914E-01,  1.506177376545229E-01, -6.821116788867013E-03,  1.454144764947381E-02,  6.304371039711277E-03,
2458408.500000000, A.D. 2018-Oct-17 00:00:00.0000,  9.153451540036633E-01,  3.619445124894888E-01,  1.568990326689832E-01, -7.095069648443929E-03,  1.443418654414771E-02,  6.257903275052077E-03,
2458409.500000000, A.D. 2018-Oct-18 00:00:00.0000,  9.081140040756305E-01,  3.763232879786513E-01,  1.631329177393147E-01, -7.366866045218754E-03,  1.432265907162864E-02,  6.209556098965372E-03,
2458410.500000000, A.D. 2018-Oct-19 00:00:00.0000,  9.006121592626595E-01,  3.905884311316887E-01,  1.693175282545452E-01, -7.636450563096593E-03,  1.420693306748660E-02,  6.159359091803663E-03,
2458411.500000000, A.D. 2018-Oct-20 00:00:00.0000,  8.928418570605591E-01,  4.047357768875152E-01,  1.754510292124628E-01, -7.903772989961148E-03,  1.408707536347276E-02,  6.107341967641363E-03,
2458412.500000000, A.D. 2018-Oct-21 00:00:00.0000,  8.848053817216986E-01,  4.187612266457764E-01,  1.815316155083037E-01, -8.168790426972232E-03,  1.396315195258061E-02,  6.053534802182708E-03,
2458413.500000000, A.D. 2018-Oct-22 00:00:00.0000,  8.765050557173649E-01,  4.326607468593106E-01,  1.875575121765534E-01, -8.431469726493238E-03,  1.383522656793710E-02,  5.997967684410929E-03,
2458414.500000000, A.D. 2018-Oct-23 00:00:00.0000,  8.679432289476960E-01,  4.464303653465300E-01,  1.935269739426023E-01, -8.691789400157631E-03,  1.370335754767239E-02,  5.940669673111280E-03,
2458415.500000000, A.D. 2018-Oct-24 00:00:00.0000,  8.591222667265905E-01,  4.600661636923811E-01,  1.994382833797386E-01, -8.949739987824152E-03,  1.356759322810312E-02,  5.881667067570535E-03,
2458416.500000000, A.D. 2018-Oct-25 00:00:00.0000,  8.500445385758993E-01,  4.735642646045444E-01,  2.052897470736141E-01, -9.205321934562699E-03,  1.342796663849476E-02,  5.820981208154306E-03,
2458417.500000000, A.D. 2018-Oct-26 00:00:00.0000,  8.407124106301885E-01,  4.869208141438460E-01,  2.110796895333402E-01, -9.458540469249127E-03,  1.328449080707644E-02,  5.758626263000227E-03,
2458418.500000000, A.D. 2018-Oct-27 00:00:00.0000,  8.311282445586249E-01,  5.001319602138490E-01,  2.168064451369591E-01, -9.709397835384669E-03,  1.313715622153973E-02,  5.694607616191206E-03,
2458419.500000000, A.D. 2018-Oct-28 00:00:00.0000,  8.212944050595974E-01,  5.131938301158143E-01,  2.224683490090922E-01, -9.957884206178883E-03,  1.298593163370627E-02,  5.628921418952441E-03,
2458420.500000000, A.D. 2018-Oct-29 00:00:00.0000,  8.112132763016211E-01,  5.261025107376139E-01,  2.280637281564626E-01, -1.020396920839275E-02,  1.283076847268270E-02,  5.561555562408875E-03,
2458421.500000000, A.D. 2018-Oct-30 00:00:00.0000,  8.008872857805612E-01,  5.388540346606020E-01,  2.335908942352727E-01, -1.044759579961268E-02,  1.267160805904229E-02,  5.492491908526687E-03,
2458422.500000000, A.D. 2018-Oct-31 00:00:00.0000,  7.903189327068524E-01,  5.514443742854551E-01,  2.390481389865971E-01, -1.068867739225113E-02,  1.250839017171469E-02,  5.421709302741641E-03,
2458423.500000000, A.D. 2018-Nov-01 00:00:00.0000,  7.795108176469993E-01,  5.638694446072524E-01,  2.444337328497461E-01, -1.092709814403541E-02,  1.234106158815928E-02,  5.349186838385415E-03,
2458424.500000000, A.D. 2018-Nov-02 00:00:00.0000,  7.684656705414850E-01,  5.761251141456916E-01,  2.497459268046166E-01, -1.116271580184890E-02,  1.216958376819111E-02,  5.274907008354405E-03,
2458425.500000000, A.D. 2018-Nov-03 00:00:00.0000,  7.571863748461692E-01,  5.882072229890619E-01,  2.549829572357326E-01, -1.139536654627978E-02,  1.199393936965338E-02,  5.198858580949281E-03,
2458426.500000000, A.D. 2018-Nov-04 00:00:00.0000,  7.456759859291450E-01,  6.001116066917908E-01,  2.601430534963683E-01, -1.162487162472953E-02,  1.181413738901138E-02,  5.121039103836239E-03,
2458427.500000000, A.D. 2018-Nov-05 00:00:00.0000,  7.339377419681558E-01,  6.118341244332095E-01,  2.652244477150582E-01, -1.185104568746880E-02,  1.163021642667580E-02,  5.041456837835167E-03,
2458428.500000000, A.D. 2018-Nov-06 00:00:00.0000,  7.219750658266031E-01,  6.233706891700137E-01,  2.702253861093077E-01, -1.207370635913409E-02,  1.144224526609705E-02,  4.960131771639555E-03,
2458429.500000000, A.D. 2018-Nov-07 00:00:00.0000,  7.097915572124364E-01,  6.347172967213609E-01,  2.751441406992809E-01, -1.229268383824294E-02,  1.125032009411074E-02,  4.877095359973409E-03,
2458430.500000000, A.D. 2018-Nov-08 00:00:00.0000,  6.973909759525054E-01,  6.458700503878858E-01,  2.799790200579007E-01, -1.250782875863640E-02,  1.105455845135286E-02,  4.792388871849105E-03,
2458431.500000000, A.D. 2018-Nov-09 00:00:00.0000,  6.847772189739573E-01,  6.568251783229860E-01,  2.847283778225849E-01, -1.271901670548965E-02,  1.085509105665770E-02,  4.706060651278440E-03,
2458432.500000000, A.D. 2018-Nov-10 00:00:00.0000,  6.719542947708291E-01,  6.675790424304390E-01,  2.893906181881880E-01, -1.292614872359536E-02,  1.065205336661440E-02,  4.618162944793297E-03,
2458433.500000000, A.D. 2018-Nov-11 00:00:00.0000,  6.589262991722283E-01,  6.781281394645512E-01,  2.939641983224822E-01, -1.312914839421014E-02,  1.044557867504947E-02,  4.528749031416098E-03,
2458434.500000000, A.D. 2018-Nov-12 00:00:00.0000,  6.456973951626922E-01,  6.884690964838601E-01,  2.984476282959781E-01, -1.332795693298144E-02,  1.023579381698682E-02,  4.437871181219057E-03,
2458435.500000000, A.D. 2018-Nov-13 00:00:00.0000,  6.322717979018975E-01,  6.985986633941711E-01,  3.028394694736457E-01, -1.352252794725066E-02,  1.002281759136841E-02,  4.345579621794318E-03,
2458436.500000000, A.D. 2018-Nov-14 00:00:00.0000,  6.186537646068707E-01,  7.085137050443813E-01,  3.071383323352759E-01, -1.371282311684845E-02,  9.806761307228693E-03,  4.251922390479418E-03,
2458437.500000000, A.D. 2018-Nov-15 00:00:00.0000,  6.048475879837384E-01,  7.182111945585272E-01,  3.113428744747900E-01, -1.389880948093844E-02,  9.587730553973512E-03,  4.156945786096892E-03,
2458438.500000000, A.D. 2018-Nov-16 00:00:00.0000,  5.908575914787132E-01,  7.276882086734359E-01,  3.154517992149481E-01, -1.408045850999376E-02,  9.365827303586479E-03,  4.060695094875924E-03,
2458439.500000000, A.D. 2018-Nov-17 00:00:00.0000,  5.766881246169454E-01,  7.369419250229817E-01,  3.194638549580174E-01, -1.425774681404891E-02,  9.141151587486547E-03,  3.963215289194091E-03,
2458440.500000000, A.D. 2018-Nov-18 00:00:00.0000,  5.623435569553066E-01,  7.459696206202996E-01,  3.233778351081509E-01, -1.443065813245690E-02,  8.913802118879186E-03,  3.864551429058338E-03,
2458441.500000000, A.D. 2018-Nov-19 00:00:00.0000,  5.478282696253169E-01,  7.547686702067721E-01,  3.271925781406790E-01, -1.459918605102912E-02,  8.683875321540951E-03,  3.764748513354471E-03,
2458442.500000000, A.D. 2018-Nov-20 00:00:00.0000,  5.331466441313856E-01,  7.633365426520341E-01,  3.309069671497415E-01, -1.476333660364785E-02,  8.451462351919750E-03,  3.663850551201122E-03,
2458443.500000000, A.D. 2018-Nov-21 00:00:00.0000,  5.183030490982485E-01,  7.716707933102990E-01,  3.345199280115277E-01, -1.492312953710080E-02,  8.216644016052065E-03,  3.561898711935765E-03,
2458444.500000000, A.D. 2018-Nov-22 00:00:00.0000,  5.033018270489177E-01,  7.797690504368983E-01,  3.380304252586347E-01, -1.507859672620881E-02,  7.979484142243795E-03,  3.458928640219843E-03,
2458445.500000000, A.D. 2018-Nov-23 00:00:00.0000,  4.881472847782429E-01,  7.876289948090711E-01,  3.414374550337861E-01, -1.522977640098268E-02,  7.740022967134506E-03,  3.354967419817671E-03,
2458446.500000000, A.D. 2018-Nov-24 00:00:00.0000,  4.728436917828017E-01,  7.952483337592809E-01,  3.447400352066557E-01, -1.537670289980920E-02,  7.498273041543272E-03,  3.250031122991191E-03,
2458447.500000000, A.D. 2018-Nov-25 00:00:00.0000,  4.573952905847123E-01,  8.026247735031539E-01,  3.479371938160248E-01, -1.551939358195390E-02,  7.254220288906978E-03,  3.144124094183894E-03,
2458448.500000000, A.D. 2018-Nov-26 00:00:00.0000,  4.418063201337957E-01,  8.097559957307022E-01,  3.510279580254242E-01, -1.565783645780632E-02,  7.007831494258563E-03,  3.037240760807895E-03,
2458449.500000000, A.D. 2018-Nov-27 00:00:00.0000,  4.260810494866826E-01,  8.166396444889693E-01,  3.540113461423167E-01, -1.579198260957629E-02,  6.759066962782937E-03,  2.929369834057932E-03,
2458450.500000000, A.D. 2018-Nov-28 00:00:00.0000,  4.102238155443655E-01,  8.232733268954895E-01,  3.568863645872414E-01, -1.592174582474689E-02,  6.507894830471426E-03,  2.820499757107591E-03,
2458451.500000000, A.D. 2018-Nov-29 00:00:00.0000,  3.942390576397112E-01,  8.296546272992718E-01,  3.596520102796411E-01, -1.604700894092888E-02,  6.254303070911268E-03,  2.710623841507410E-03,
2458452.500000000, A.D. 2018-Nov-30 00:00:00.0000,  3.781313435387823E-01,  8.357811311965807E-01,  3.623072774878410E-01, -1.616763411064948E-02,  5.998306788112548E-03,  2.599743930833830E-03,
2458453.500000000, A.D. 2018-Dec-01 00:00:00.0000,  3.619053845939938E-01,  8.416504539323310E-01,  3.648511674319098E-01, -1.628347375511329E-02,  5.739950630367092E-03,  2.487872254212953E-03,
2458454.500000000, A.D. 2018-Dec-02 00:00:00.0000,  3.455660405535226E-01,  8.472602699054153E-01,  3.672826989570651E-01, -1.639438007104474E-02,  5.479307665457025E-03,  2.375031802462590E-03,
2458455.500000000, A.D. 2018-Dec-03 00:00:00.0000,  3.291183159158451E-01,  8.526083395670003E-01,  3.696009190800892E-01, -1.650021242439970E-02,  5.216476328633816E-03,  2.261255788123896E-03,
2458456.500000000, A.D. 2018-Dec-04 00:00:00.0000,  3.125673498532124E-01,  8.576925328786670E-01,  3.718049127278509E-01, -1.660084289940017E-02,  4.951576510703664E-03,  2.146586621000686E-03,
2458457.500000000, A.D. 2018-Dec-05 00:00:00.0000,  2.959184013121345E-01,  8.625108486131533E-01,  3.738938112961641E-01, -1.669616045474085E-02,  4.684745177208784E-03,  2.031074586601410E-03,
2458458.500000000, A.D. 2018-Dec-06 00:00:00.0000,  2.791768305687555E-01,  8.670614290568901E-01,  3.758667997518212E-01, -1.678607385295705E-02,  4.416131551517522E-03,  1.914776252926912E-03,
2458459.500000000, A.D. 2018-Dec-07 00:00:00.0000,  2.623480785300399E-01,  8.713425697019282E-01,  3.777231220091438E-01, -1.687051319402737E-02,  4.145891944925667E-03,  1.797752621868834E-03,
2458460.500000000, A.D. 2018-Dec-08 00:00:00.0000,  2.454376453100157E-01,  8.753527237307653E-01,  3.794620843738570E-01, -1.694942980042954E-02,  3.874184598263533E-03,  1.680067142654622E-03,
2458461.500000000, A.D. 2018-Dec-09 00:00:00.0000,  2.284510697699719E-01,  8.790905015955085E-01,  3.810830570239361E-01, -1.702279443207723E-02,  3.601165138322182E-03,  1.561783816692777E-03,
2458462.500000000, A.D. 2018-Dec-10 00:00:00.0000,  2.113939115395026E-01,  8.825546666197921E-01,  3.825854737523289E-01, -1.709059420442829E-02,  3.326983252584292E-03,  1.442965657518276E-03,
2458463.500000000, A.D. 2018-Dec-11 00:00:00.0000,  1.942717364848934E-01,  8.857441280443867E-01,  3.839688304329252E-01, -1.715282890833296E-02,  3.051780928961353E-03,  1.323673699189301E-03,
2458464.500000000, A.D. 2018-Dec-12 00:00:00.0000,  1.770901058217988E-01,  8.886579330967047E-01,  3.852326827987271E-01, -1.720950752945535E-02,  2.775692226689950E-03,  1.203966609086051E-03,
2458465.500000000, A.D. 2018-Dec-13 00:00:00.0000,  1.598545683214117E-01,  8.912952594530282E-01,  3.863766441046999E-01, -1.726064563309021E-02,  2.498844207932480E-03,  1.083900820540606E-03,
2458466.500000000, A.D. 2018-Dec-14 00:00:00.0000,  1.425706545183040E-01,  8.936554089801084E-01,  3.874003831095705E-01, -1.730626401979658E-02,  2.221358461400764E-03,  9.635310021609052E-04,
2458467.500000000, A.D. 2018-Dec-15 00:00:00.0000,  1.252438715625195E-01,  8.957378030323703E-01,  3.883036225995698E-01, -1.734638878174007E-02,  1.943352583422582E-03,  8.429106315524507E-04,
2458468.500000000, A.D. 2018-Dec-16 00:00:00.0000,  1.078796973518004E-01,  8.975419789448562E-01,  3.890861384335138E-01, -1.738105264891037E-02,  1.664940984308894E-03,  7.220924210775687E-04,
2458469.500000000, A.D. 2018-Dec-17 00:00:00.0000,  9.048357280609007E-02,  8.990675867379093E-01,  3.897477588291779E-01, -1.741029727816248E-02,  1.386234404650616E-03,  6.011283289158905E-04,
2458470.500000000, A.D. 2018-Dec-18 00:00:00.0000,  7.306089163957161E-02,  9.003143844502627E-01,  3.902883633374210E-01, -1.743417582619280E-02,  1.107337568403631E-03,  4.800688773487608E-04,
2458471.500000000, A.D. 2018-Dec-19 00:00:00.0000,  5.561698785855709E-02,  9.012822300153602E-01,  3.907078806809549E-01, -1.745275469465652E-02,  8.283445807631870E-04,  3.589615298809218E-04,
2458472.500000000, A.D. 2018-Dec-20 00:00:00.0000,  3.815712259382151E-02,  9.019710674302511E-01,  3.910062844497381E-01, -1.746611280285857E-02,  5.493322104007778E-04,  2.378480363670229E-04,
2458473.500000000, A.D. 2018-Dec-21 00:00:00.0000,  2.068647370345410E-02,  9.023809055968185E-01,  3.911835857269083E-01, -1.747433646716871E-02,  2.703522745510980E-04,  1.167610461434662E-04,
2458474.500000000, A.D. 2018-Dec-22 00:00:00.0000,  3.210133292611337E-03,  9.025117901711738E-01,  3.912398223215331E-01, -1.747750860285372E-02, -8.574152556822751E-06, -4.279076799790541E-06,
2458475.500000000, A.D. 2018-Dec-23 00:00:00.0000, -1.426688136109213E-02,  9.023637721128908E-01,  3.911750455458907E-01, -1.747569311497777E-02, -2.874568984847258E-04, -1.252656942360250E-04,
2458476.500000000, A.D. 2018-Dec-24 00:00:00.0000, -3.173960045723281E-02,  9.019368802630084E-01,  3.909893070921146E-01, -1.746891861223163E-02, -5.663281792355994E-04, -2.462040562426950E-04,
2458477.500000000, A.D. 2018-Dec-25 00:00:00.0000, -4.920306036003083E-02,  9.012311068073661E-01,  3.906826496333436E-01, -1.745716786978979E-02, -8.452257988004892E-04, -3.671057685796861E-04,
2458478.500000000, A.D. 2018-Dec-26 00:00:00.0000, -6.665225694175284E-02,  9.002464117859447E-01,  3.902551042786918E-01, -1.744037820528011E-02, -1.124172986529972E-03, -4.879810057361172E-04,
2458479.500000000, A.D. 2018-Dec-27 00:00:00.0000, -8.408210510172420E-02,  8.989827464475294E-01,  3.897066958187305E-01, -1.741845299613362E-02, -1.403162010568780E-03, -6.088311963594095E-04,
2458480.500000000, A.D. 2018-Dec-28 00:00:00.0000, -1.014874134434099E-01,  8.974400888320300E-01,  3.890374540057962E-01, -1.739127936863922E-02, -1.682146573968892E-03, -7.296445446365862E-04,
2458481.500000000, A.D. 2018-Dec-29 00:00:00.0000, -1.188628769003411E-01,  8.956184822433035E-01,  3.882474275225343E-01, -1.735874538878314E-02, -1.961043306771018E-03, -8.503950946243802E-04,
2458482.500000000, A.D. 2018-Dec-30 00:00:00.0000, -1.362030842895203E-01,  8.935180689935688E-01,  3.873366974422947E-01, -1.732075228107834E-02, -2.239739023713069E-03, -9.710444493003638E-04,
2458483.500000000, A.D. 2018-Dec-31 00:00:00.0000, -1.535025350732141E-01,  8.911391157484742E-01,  3.863053882670135E-01, -1.727722072366132E-02, -2.518099657681692E-03, -1.091544654218632E-03,
2458484.500000000, A.D. 2019-Jan-01 00:00:00.0000, -1.707556600057763E-01,  8.884820303241060E-01,  3.851536760183344E-01, -1.722809266544113E-02, -2.795978121506652E-03, -1.211841061545571E-03,
